timestamp_ms,acc_x,acc_y,acc_z
700,0.016765,-0.180824,9.557326
710,-1.684896,-5.623506,29.246782
720,-0.992736,2.555486,7.488029
730,0.031135,0.058678,9.593251
740,-0.113763,0.01437,9.806408
750,0.934058,0.201182,10.390793
760,-0.65863,-0.120948,9.174123
770,0.55325,-0.275427,9.691447
780,0.046703,0.01437,9.471106
790,0.237107,-0.162861,9.692644
800,0.174836,-0.112566,9.596844
810,0.146096,-0.146096,9.48787
820,0.041913,-0.152084,9.498648
830,0.032333,-0.168849,9.519006
840,-0.008383,-0.156874,9.556129
850,-1.008303,-4.870273,31.275364
860,1.122067,0.281415,9.932146
870,-0.149689,-0.147294,9.718989
880,0.164059,-0.137714,10.705738
890,0.761616,0.550855,9.286689
900,0.191602,-1.578318,6.924002
910,-0.546064,-0.110171,9.572893
920,0.275427,-0.116158,9.442365
930,0.222737,-0.080233,9.396859
940,0.202379,-0.136516,9.46392
950,0.177231,-0.164059,9.596844
960,0.051493,-0.126936,9.541759
970,-0.025148,-0.142504,9.541759
980,-0.102986,-0.003593,8.738229
990,-2.211801,-3.978128,25.994345
1000,-0.645458,2.286046,8.309521
1010,0.166454,-0.063468,9.774076
1020,0.906515,0.045505,10.611135
1030,0.974773,-0.792751,7.177874
1040,-0.841849,0.002395,10.279425
1050,0.379611,-0.198787,9.946517
1060,0.107776,-0.001198,9.398057
1070,0.211959,-0.168849,9.451945
1080,0.170046,-0.167651,9.417217
1090,0.113763,-0.167651,9.422008
1100,0.026345,-0.158071,9.489068
1110,-0.002395,-0.153281,9.564511
1120,-2.042952,-3.123106,22.225782
1130,0.013173,2.38544,8.071217
1140,0.261057,0.059875,10.011182
1150,-0.244292,-0.183219,9.940529
1160,1.196312,-0.397573,10.413546
1170,-0.669408,-1.112487,10.591974
1180,1.032254,-0.578397,9.44476
1190,0.005988,0.003593,9.396859
1200,0.209564,-0.149689,9.678274
1210,0.174836,-0.170046,9.685459
1220,0.150886,-0.156874,9.515413
1230,0.02874,-0.134121,9.448353
1240,-0.001198,-0.134121,9.545351
1250,-0.062271,-0.120948,9.595646
1260,0.209564,1.078956,-7.618557
1270,-0.134121,1.072969,8.077204
1280,0.232317,-0.356858,10.836267
1290,0.240699,0.523312,9.844728
1300,2.248924,-0.55804,8.8963
1310,-1.613046,-0.673001,9.183702
1320,0.650248,-0.489782,9.799223
1330,0.189207,-0.149689,9.68067
1340,0.155676,-0.131726,9.577683
1350,0.165256,-0.154479,9.559721
1360,0.123344,-0.135319,9.451945
1370,0.088616,-0.146096,9.457932
1380,-0.022753,-0.140109,9.608819
1390,-0.086221,-0.116158,9.584868
1400,-0.25028,0.404758,-5.064269
1410,0.190404,0.099393,8.675959
1420,1.52922,-0.142504,10.417138
1430,0.410746,1.293311,9.668694
1440,0.358055,-2.895579,7.705976
1450,-0.122146,0.262255,10.854229
1460,0.035925,0.192799,8.914263
1470,0.387993,-0.199984,9.532178
1480,0.136516,-0.094603,9.619596
1490,0.180824,-0.174836,9.606423
1500,0.029938,-0.125739,9.442365
1510,0.086221,-0.196392,9.478291
1520,-0.008383,-0.156874,9.50703
1530,-0.068258,-0.153281,9.604029
1540,0.214354,-1.156794,10.08423
1550,1.665736,0.051493,10.322535
1560,0.371228,-0.356858,10.578802
1570,0.089813,0.929268,10.04591
1580,1.344804,-1.140029,8.00176
1590,-0.096998,0.244292,9.135802
1600,0.177231,-0.094603,9.611214
1610,0.343685,-0.209564,9.681867
1620,0.0479,-0.05269,9.503438
1630,0.178429,-0.152084,9.606423
1640,0.061073,-0.171244,9.43518
1650,0.071851,-0.225132,9.570498
1660,-0.074246,-0.174836,9.599238
1670,-0.037123,-0.199984,9.668694
1680,0.138911,-3.590134,24.747738
1690,0.176034,0.160466,9.576486
1700,-0.161664,0.049098,9.765693
1710,0.573607,0.519719,10.626702
1720,1.591491,0.487386,8.947793
1730,-0.461041,-1.54838,8.671168
1740,0.070653,-0.167651,9.99801
1750,0.217947,-0.113763,9.685459
1760,0.201182,-0.155676,9.545351
1770,0.174836,-0.174836,9.413625
1780,0.131726,-0.222737,9.50224
1790,-0.039518,-0.143701,9.758508
1800,-0.164059,-0.110171,9.485476
1810,-0.102986,-0.136516,9.538166
1820,-1.100512,-4.125422,34.136215
1830,-2.841691,3.489544,4.664301
1840,1.539998,0.158071,10.460248
1850,0.407153,0.02874,10.745255
1860,1.525627,0.099393,8.103549
1870,-0.25507,-1.314866,10.486593
1880,0.202379,0.172441,8.341853
1890,0.311353,-0.211959,9.963282
1900,0.182021,-0.159269,9.692644
1910,0.132924,-0.150886,9.41123
1920,0.172441,-0.240699,9.465117
1930,-0.016765,-0.142504,9.410032
1940,-0.003593,-0.195194,9.556129
1950,1.169967,0.837059,0.748444
1960,-1.950743,2.919529,6.101313
1970,0.859812,-0.056283,9.554931
1980,0.055085,-0.221539,9.542955
1990,0.186812,0.037123,10.11297
2000,1.289718,0.041913,9.530981
2010,0.061073,-2.038162,7.57904
2020,1.167572,0.136516,10.32014
2030,-1.428629,0.713716,9.823173
2040,0.027543,-0.073048,9.783655
2050,0.702938,-0.147294,9.159753
2060,0.124541,-0.191602,9.650732
2070,-0.080233,-0.118553,9.563313
2080,-0.075443,-0.135319,9.566906
2090,-0.0479,-0.177231,9.635164
2100,-0.106578,-0.147294,9.600436
2110,-1.361569,1.834585,8.303533
2120,-0.02874,0.118553,9.423204
2130,0.135319,-0.170046,9.813593
2140,0.088616,-0.029938,10.157278
2150,0.25028,0.619113,10.09381
2160,0.123344,-1.821412,7.984995
2170,0.797542,0.223934,9.976455
2180,-0.780776,0.373623,9.230406
2190,0.380808,-0.281415,9.898616
2200,0.011975,-0.130529,9.638757
2210,0.095801,-0.25507,9.580078
2220,-0.099393,-0.153281,9.408834
2230,-0.085023,-0.166454,9.48308
2240,-0.134121,-0.136516,9.547746
2250,0.334105,0.570015,-1.942361
2260,0.637075,-0.112566,9.933344
2270,0.277822,-0.170046,9.921369
2280,-0.129331,0.171244,9.890234
2290,-0.001198,0.542472,10.248289
2300,0.387993,0.015568,8.495134
2310,0.790356,-0.342488,9.636361
2320,-1.284928,0.599952,9.924961
2330,-0.190404,0.032333,9.492661
2340,0.813109,-0.570015,9.298664
2350,-0.198787,-0.00958,9.325009
2360,-0.029938,-0.153281,9.639954
2370,1.033451,0.091011,0.041913
2380,-0.240699,-0.505349,11.60387
2390,0.859812,0.185614,10.162068
2400,0.221539,-0.237107,9.926159
2410,-0.102986,-0.062271,9.618399
2420,1.047821,0.306563,8.727451
2430,-0.917293,-0.698148,8.83882
2440,0.422721,-0.149689,9.077125
2450,0.320933,-0.183219,9.684262
2460,0.201182,-0.114961,9.74294
2470,0.204774,-0.179626,9.594449
2480,0.105381,-0.148491,9.475895
2490,0.105381,-0.211959,9.491463
2500,-0.05748,-0.129331,9.416019
2510,-0.070653,-0.152084,9.542955
2520,-0.893342,-3.30872,24.357349
2530,-0.706531,1.810635,8.984916
2540,0.074246,-0.122146,9.915381
2550,-0.101788,-0.034728,9.783655
