timestamp_ms,acc_x,acc_y,acc_z
0,0.152084,-0.138911,9.498648
10,0.150886,-0.138911,9.417217
20,0.214354,-0.146096,9.542955
30,0.067061,-0.125739,9.544153
40,0.337698,-4.181704,29.279116
50,3.160228,1.968706,4.920568
60,-2.944677,-0.244292,5.488187
70,-0.723296,0.244292,8.368198
80,0.231119,-0.113763,9.802815
90,-1.107697,0.493374,8.115524
100,0.736469,-0.480201,10.062675
110,0.368833,-0.233514,9.564511
120,0.074246,-0.065863,9.605227
130,0.035925,-0.062271,9.562116
140,0.154479,-0.096998,9.559721
150,0.160466,-0.130529,9.600436
160,0.152084,-0.125739,9.536968
170,0.05748,-0.025148,35.094223
180,0.063468,0.525707,5.991142
190,0.789159,-0.804727,11.678116
200,-0.815504,0.251477,8.580158
210,0.262255,-0.170046,10.388397
220,0.556842,-0.141306,10.875784
230,-2.583029,0.719703,6.411468
240,0.669408,-0.393981,11.415861
250,0.869392,-0.516127,8.873548
260,-0.225132,0.011975,9.787248
270,0.122146,-0.108973,9.686657
280,0.165256,-0.132924,9.625584
290,0.073048,-0.082628,9.554931
300,0.136516,-0.130529,9.556129
310,0.096998,-0.110171,9.496253
320,0.082628,-0.113763,9.499846
330,0.802332,-0.550855,13.163028
340,-1.757944,0.152084,6.964717
350,1.88009,-1.007106,12.456497
360,-0.225132,0.01916,8.922646
370,0.538879,-0.313748,10.963202
380,-0.00479,-0.914898,7.994576
390,-0.056283,0.314945,9.845925
400,0.493374,-0.295785,9.556129
410,0.032333,-0.095801,9.465117
420,0.159269,-0.155676,9.66151
430,0.088616,-0.101788,9.565708
440,0.132924,-0.124541,9.581276
450,0.098196,-0.114961,9.552536
460,0.049098,-0.106578,9.510623
470,0.769999,-0.646655,2.258503
480,1.916016,0.512534,9.422008
490,0.308958,-0.221539,10.500963
500,0.410746,-0.27423,10.356065
510,0.01437,-0.093406,9.929751
520,0.791554,-0.159269,9.981244
530,0.690963,-0.419128,8.475974
540,1.029858,-0.428709,10.280622
550,0.079036,-0.015568,9.644744
560,0.252675,-0.168849,9.430389
570,0.147294,-0.112566,9.508228
580,0.073048,-0.096998,9.580078
590,0.120948,-0.158071,9.562116
600,0.065863,-0.141306,9.491463
610,0.05748,-0.130529,9.552536
620,0.196392,-0.401166,0.221539
630,1.83698,0.560435,9.407638
640,0.372426,-0.294587,10.678195
650,0.210762,-0.095801,10.030342
660,0.595162,-0.221539,10.727293
670,1.21188,-0.429906,7.764654
680,-1.469344,0.225132,9.237591
690,0.262255,0.041913,9.701027
700,0.178429,-0.130529,9.45913
710,0.161664,-0.149689,9.45434
720,0.089813,-0.135319,9.572893
730,0.104183,-0.150886,9.588461
740,0.126936,-0.166454,9.540561
750,0.067061,-0.132924,9.534574
760,0.049098,-0.114961,9.538166
770,0.477806,-1.316063,24.601643
780,1.001118,1.458567,7.228169
790,1.078956,-0.037123,11.030263
800,0.541274,-0.433499,10.844649
810,0.256267,0.126936,9.558523
820,0.912502,-0.502954,8.083191
830,-0.517324,-0.089813,10.498569
840,0.566422,-0.382006,8.989706
850,0.029938,-0.002395,9.686657
860,0.117356,-0.138911,9.493857
870,0.129331,-0.147294,9.50703
880,0.119751,-0.144899,9.596844
890,0.083826,-0.135319,9.539363
900,1.943558,-0.761616,-1.645378
910,0.965193,0.215552,10.782378
920,-1.046624,0.513732,7.800579
930,0.531694,-0.282612,10.741663
940,0.167651,-0.098196,10.044712
950,1.229843,-0.226329,8.968151
960,-2.475253,0.30297,7.872429
970,0.895737,-0.195194,10.283017
980,0.64426,-0.313748,9.382489
990,-0.160466,0.080233,9.612411
1000,0.173639,-0.107776,9.398057
1010,0.142504,-0.171244,9.577683
1020,0.085023,-0.153281,9.581276
1030,0.083826,-0.150886,9.588461
1040,0.071851,-0.149689,9.55014
1050,0.074246,-0.156874,9.553733
1060,1.876498,0.832269,9.1849
1070,-0.225132,0.492177,8.790919
1080,-0.265847,0.022753,9.654325
1090,0.332908,-0.243094,10.516531
1100,0.432301,-0.049098,10.156081
1110,-1.276545,0.62031,9.671089
1120,0.916095,-0.433499,9.72378
1130,0.026345,0.002395,9.653127
1140,0.141306,-0.061073,9.655521
1150,0.159269,-0.147294,9.481883
1160,0.106578,-0.154479,9.559721
1170,0.102986,-0.153281,9.583671
1180,0.081431,-0.152084,9.544153
1190,0.073048,-0.147294,9.544153
1200,0.070653,-0.138911,9.544153
1210,0.967588,-0.681383,-3.894302
1220,0.821492,-0.56283,12.771442
1230,-1.578318,0.423918,6.05461
1240,1.990261,-1.083746,12.828922
1250,-0.249082,0.138911,9.15616
1260,-1.403481,0.343685,8.042476
1270,0.781974,-0.30776,10.571617
1280,0.6251,-0.387993,9.126223
1290,-0.138911,0.058678,9.671089
1300,0.091011,-0.080233,9.669891
1310,0.089813,-0.136516,9.576486
1320,0.070653,-0.110171,9.578881
1330,0.074246,-0.130529,9.529783
1340,0.068258,-0.129331,9.536968
1350,0.071851,-0.138911,9.554931
1360,0.504152,-0.125739,5.387597
1370,-1.021476,0.58199,7.981403
1380,0.876577,-0.488584,10.854229
1390,0.03353,-0.015568,9.734557
1400,0.717308,0.134121,10.34409
1410,0.938848,-1.023871,7.937095
1420,0.758024,-0.587977,9.335787
1430,0.050295,-0.017963,9.857901
1440,0.059875,-0.05269,9.596844
1450,0.191602,-0.180824,9.432785
1460,0.069456,-0.082628,9.5214
1470,0.087418,-0.130529,9.534574
1480,0.096998,-0.146096,9.53577
1490,0.062271,-0.138911,9.504636
1500,0.306563,-0.997526,0.872985
1510,1.605861,0.646655,9.14179
1520,0.93286,-0.554447,11.211087
1530,0.068258,-0.063468,9.860296
1540,0.603545,-0.05748,10.40157
1550,1.094524,-0.61073,8.101154
1560,-0.91849,0.799937,9.855506
1570,0.098196,0.025148,9.918974
1580,0.064666,-0.041913,9.53577
1590,0.213157,-0.184417,9.456735
1600,0.034728,-0.074246,9.527389
1610,0.111368,-0.134121,9.614806
1620,0.106578,-0.149689,9.526191
1630,0.069456,-0.144899,9.538166
1640,0.05269,-0.131726,9.554931
1650,-0.416733,0.122146,7.332353
1660,-1.908831,-1.396297,23.468798
1670,-1.055006,0.55804,7.222182
1680,-0.646655,0.273032,8.50711
1690,0.566422,-0.240699,10.994338
1700,1.311273,-0.58678,9.308244
1710,-1.286126,0.950823,7.247329
1720,-0.176034,0.081431,10.171648
1730,0.022753,-0.083826,9.503438
1740,0.125739,-0.087418,9.677077
1750,0.071851,-0.134121,9.441168
1760,0.148491,-0.186812,9.544153
1770,0.093406,-0.153281,9.576486
1780,0.063468,-0.138911,9.513018
1790,0.03353,-0.119751,9.520203
1800,0.700543,0.390388,-4.839137
1810,1.159189,0.736469,9.79084
1820,-1.403481,0.514929,7.725136
1830,0.26465,0.233514,9.484278
1840,1.081351,0.063468,9.777668
1850,-1.478925,-1.17835,7.479646
1860,0.210762,0.361648,10.049502
1870,0.878972,-0.443079,9.363329
1880,-0.160466,-0.237107,9.674682
1890,0.137714,-0.189207,9.407638
1900,0.142504,-0.171244,9.584868
1910,0.102986,-0.128134,9.563313
1920,0.116158,-0.156874,9.577683
1930,0.068258,-0.154479,9.527389
1940,0.152084,-0.592767,-5.8187
1950,1.360371,-0.225132,11.464959
1960,-0.990341,0.447869,8.048464
1970,0.799937,-0.421523,10.74765
1980,0.432301,-0.34608,10.709331
1990,1.404679,-0.190404,9.121432
2000,-1.137634,0.384401,7.2617
2010,-0.178429,0.132924,9.836346
2020,0.89454,-0.564027,9.830359
2030,0.010778,-0.080233,9.50224
2040,0.070653,-0.134121,9.479487
2050,0.122146,-0.180824,9.547746
2060,0.112566,-0.165256,9.542955
2070,0.112566,-0.160466,9.587264
2080,0.058678,-0.150886,9.498648
2090,1.25978,-0.193997,-5.23192
2100,1.2502,0.61073,9.524993
2110,-1.199905,0.34129,8.171807
