timestamp_ms,acc_x,acc_y,acc_z
560,0.117356,-0.183219,9.78126
570,0.037123,-0.095801,9.648336
580,0.113763,-0.174836,9.599238
590,0.105381,-0.155676,9.505833
600,0.120948,-0.168849,9.562116
610,0.106578,-0.156874,9.542955
620,0.059875,-0.122146,9.545351
630,0.040715,-0.113763,9.517808
640,1.104104,-0.091011,9.317823
650,1.892066,1.807042,5.157675
660,0.893342,-0.02874,10.75244
670,0.256267,-0.193997,10.242301
680,0.427511,-0.203577,10.366842
690,0.717308,-0.114961,10.436298
700,1.586701,-0.067061,8.966953
710,-2.09684,-0.037123,6.9252
720,0.807122,-0.506547,9.05557
730,-0.142504,-0.076641,9.594449
740,0.034728,-0.108973,9.7621
750,0.013173,-0.116158,9.475895
760,0.168849,-0.203577,9.595646
770,0.027543,-0.117356,9.508228
780,0.04311,-0.112566,9.498648
790,-0.112566,-0.080233,8.396939
800,-4.88584,-3.38057,28.731853
810,-0.673001,0.774789,6.582712
820,-0.495769,0.276625,8.399334
830,0.519719,-0.114961,10.76681
840,0.450264,0.188009,9.801618
850,0.560435,-0.56283,8.479567
860,-0.408351,0.285007,8.680749
870,-0.253872,-0.03832,9.594449
880,0.286205,-0.246687,9.588461
890,0.107776,-0.178429,9.442365
900,0.134121,-0.197589,9.632769
910,0.080233,-0.172441,9.629176
920,0.077838,-0.164059,9.523795
930,0.035925,-0.134121,9.557326
940,0.045505,-0.117356,9.527389
950,0.007185,0.146096,6.237829
960,-4.89063,-2.963837,25.94405
970,-0.609532,0.704136,6.149213
980,-1.002316,0.204774,7.790999
990,0.632285,-0.474214,11.33922
1000,0.8658,-0.032333,9.794433
1010,-1.390309,1.326841,7.264094
1020,-0.6251,-0.2886,9.4735
1030,-0.059875,0.016765,9.751323
1040,0.252675,-0.176034,9.42081
1050,0.168849,-0.188009,9.426797
1060,0.117356,-0.176034,9.639954
1070,0.071851,-0.164059,9.630374
1080,0.053888,-0.129331,9.509425
1090,0.045505,-0.118553,9.551338
1100,-0.053888,-0.03353,8.948991
1110,-4.471502,-2.738705,31.020294
1120,0.459844,1.483715,6.175558
1130,-0.403561,-0.002395,9.230406
1140,0.619113,-0.106578,10.579999
1150,0.690963,-0.183219,10.340497
1160,0.984353,0.124541,9.034014
1170,-1.616638,-0.082628,7.226972
1180,1.338816,-0.390388,9.079519
1190,-0.120948,-0.062271,9.404044
1200,0.080233,-0.125739,9.769285
1210,-0.003593,-0.093406,9.505833
1220,0.134121,-0.182021,9.642349
1230,0.075443,-0.148491,9.546548
1240,0.025148,-0.126936,9.552536
1250,0.020358,-0.112566,9.532178
1260,-0.026345,-0.074246,9.144185
1270,-4.307443,-3.079995,30.377232
1280,0.3365,1.966311,6.193521
1290,-0.295785,-0.031135,9.717793
1300,0.25986,-0.037123,10.326127
1310,0.898132,-0.566422,10.304572
1320,-0.583187,2.42855,5.955216
1330,-0.728086,-1.592688,11.250605
1340,-0.579595,0.241897,9.857901
1350,0.25028,-0.160466,9.727372
1360,0.107776,-0.152084,9.329799
1370,0.196392,-0.237107,9.649534
1380,0.081431,-0.204774,9.584868
1390,0.040715,-0.173639,9.546548
1400,0.03353,-0.148491,9.578881
1410,-0.00479,-0.017963,7.478449
1420,-3.91466,-2.70278,25.078251
1430,-0.116158,1.035846,7.164701
1440,0.231119,0.045505,9.878259
1450,-0.00958,0.001198,9.627979
1460,1.112487,-0.025148,10.660233
1470,-2.568659,0.974773,7.350315
1480,0.294587,-0.310155,9.866283
1490,1.452579,0.304167,9.927357
1500,0.292192,-0.226329,9.402847
1510,0.199984,-0.249082,9.422008
1520,0.089813,-0.196392,9.592053
1530,0.020358,-0.167651,9.578881
1540,0.03353,-0.158071,9.588461
1550,0.021555,-0.104183,9.527389
1560,6.138435,0.239502,-13.164226
1570,1.520837,-0.692161,10.496174
1580,-1.686094,-0.040715,7.398216
1590,1.171165,-0.332908,12.069701
1600,0.819097,-0.159269,11.02188
1610,0.178429,0.261057,9.620794
1620,1.126857,-0.061073,9.220825
1630,-0.886157,0.0,8.107141
1640,1.028661,-0.530497,10.496174
1650,0.270637,-0.167651,9.637559
1660,0.111368,-0.114961,9.453142
1670,0.124541,-0.159269,9.624387
1680,0.053888,-0.146096,9.556129
1690,0.056283,-0.171244,9.588461
1700,0.035925,-0.144899,9.53577
1710,0.037123,-0.124541,9.559721
1720,2.283651,0.385598,-1.275348
1730,-2.401007,-2.38065,18.920654
1740,-1.062191,0.305365,6.156398
1750,-0.387993,0.217947,8.708291
1760,0.177231,0.162861,9.99801
1770,1.142424,-0.00958,9.892629
1780,-1.441802,0.001198,7.67963
1790,1.038241,-0.338895,10.68059
1800,0.328118,-0.010778,9.374106
1810,0.159269,-0.141306,9.593251
1820,0.075443,-0.148491,9.576486
1830,0.069456,-0.166454,9.546548
1840,0.055085,-0.189207,9.534574
1850,0.035925,-0.201182,9.568104
1860,-5.113367,-3.731441,27.890003
1870,0.128134,1.298101,6.740783
1880,1.399889,-0.371228,11.785892
1890,-1.002316,0.265847,7.964638
1900,0.371228,-0.252675,10.532099
1910,0.63468,-0.049098,9.940529
1920,0.519719,0.240699,6.747968
1930,-0.427511,-0.171244,10.617122
1940,0.538879,-0.389191,9.607621
1950,0.171244,-0.183219,9.381292
1960,0.026345,-0.144899,9.613608
1970,0.061073,-0.189207,9.612411
1980,0.073048,-0.205972,9.572893
1990,0.044308,-0.190404,9.481883
2000,0.03353,-0.172441,9.526191
2010,-4.424799,-3.293152,22.682034
2020,-0.792751,0.196392,7.226972
2030,0.902922,-0.58199,11.981086
2040,-0.59636,0.152084,8.446036
2050,0.734074,0.049098,11.191927
2060,1.646576,0.126936,7.864047
2070,1.16877,-0.348475,10.625504
2080,0.142504,0.022753,9.515413
2090,0.261057,-0.100591,9.485476
2100,0.202379,-0.108973,9.495055
2110,0.117356,-0.107776,9.575289
2120,0.079036,-0.153281,9.583671
2130,0.032333,-0.155676,9.490265
2140,0.02395,-0.161664,9.526191
2150,0.001198,-0.152084,9.544153
2160,-0.00958,-0.108973,9.380095
2170,-0.2886,1.79387,5.266648
2180,1.452579,-0.590372,12.264895
2190,-0.863405,0.040715,7.878417
2200,0.371228,-0.134121,10.530901
2210,0.031135,0.184417,9.891431
2220,-1.081351,-2.148333,7.407796
2230,0.183219,0.803529,9.66151
2240,0.617915,-0.251477,9.641151
2250,-0.061073,-0.034728,9.430389
2260,0.176034,-0.164059,9.726174
2270,0.085023,-0.191602,9.617202
2280,0.045505,-0.192799,9.575289
2290,0.005988,-0.193997,9.520203
2300,-0.016765,-0.186812,9.559721
2310,0.0,-0.149689,9.51661
2320,-6.114485,-2.978207,29.58448
2330,-0.377216,1.198707,6.1073
2340,1.504072,-0.686173,12.384646
2350,-0.780776,0.185614,8.315508
2360,1.045426,-0.286205,11.318863
2370,0.8658,0.410746,6.435418
2380,0.89454,-0.452659,11.763139
2390,1.065784,-0.447869,8.878338
2400,-0.105381,-0.155676,9.538166
2410,0.013173,-0.129331,9.7621
2420,0.01437,-0.146096,9.534574
2430,0.075443,-0.196392,9.576486
2440,0.010778,-0.168849,9.496253
2450,0.021555,-0.154479,9.552536
2460,0.001198,-0.129331,9.541759
2470,2.417772,-0.065863,-4.427194
2480,-1.338816,0.507744,6.900052
2490,1.749562,-0.910107,12.352314
2500,-0.154479,0.174836,9.053174
2510,0.94723,-0.216749,10.65664
2520,0.198787,-0.405956,7.703581
2530,0.737666,-0.423918,9.599238
2540,-0.080233,-0.044308,9.484278
2550,0.196392,-0.166454,9.825568
