timestamp_ms,acc_x,acc_y,acc_z
0,0.152084,-0.152084,9.45913
10,0.017963,-0.050295,9.298664
20,-0.063468,3.9434,2.148333
30,1.835783,-2.549498,11.706856
40,0.219144,-0.450264,10.654244
50,-0.143701,-0.111368,9.918974
60,0.958008,-0.769999,10.281819
70,-1.771117,-0.271835,10.0507
80,0.513732,-0.347278,9.515413
90,0.371228,-0.32692,9.79084
100,-0.0479,-0.035925,9.515413
110,0.068258,-0.192799,9.503438
120,0.0479,-0.172441,9.529783
130,0.099393,-0.137714,9.469908
140,0.113763,-0.130529,9.563313
150,0.071851,-0.119751,9.55014
160,0.098196,-0.116158,9.572893
170,0.433499,1.847758,17.912352
180,0.555645,0.0,8.91067
190,0.25986,-0.270637,10.235116
200,-0.104183,-0.130529,9.654325
210,1.062191,-0.619113,10.517729
220,0.190404,0.465831,7.640112
230,0.479004,-0.431104,9.756112
240,-0.037123,-0.041913,9.479487
250,0.108973,-0.178429,9.612411
260,0.05269,-0.159269,9.617202
270,0.073048,-0.155676,9.486672
280,0.027543,-0.126936,9.499846
290,-0.061073,1.18793,5.76122
300,-1.196312,-3.65959,20.618725
310,0.354463,-0.026345,9.152568
320,0.253872,-0.34129,10.097403
330,0.221539,-0.525707,10.386003
340,0.534089,-0.456251,10.378818
350,1.617836,-0.395178,8.691526
360,-1.877695,0.373623,8.22809
370,0.711321,-0.462239,10.06028
380,0.073048,-0.137714,9.635164
390,0.173639,-0.182021,9.46392
400,0.111368,-0.170046,9.477093
410,0.100591,-0.207169,9.592053
420,0.041913,-0.177231,9.485476
430,0.013173,-0.124541,9.562116
440,-0.256267,0.780776,7.344328
450,-0.718506,-3.325485,21.60667
460,-0.142504,0.919688,7.231762
470,0.359253,-0.249082,10.120155
480,-0.049098,-0.195194,9.636361
490,1.707649,-0.555645,9.045989
500,-1.569935,0.662223,8.534653
510,0.598755,-0.487386,9.843531
520,0.053888,-0.123344,9.707015
530,0.131726,-0.188009,9.641151
540,0.101788,-0.184417,9.44476
550,0.102986,-0.190404,9.50703
560,0.065863,-0.189207,9.558523
570,0.026345,-0.158071,9.51661
580,0.017963,-0.137714,9.576486
590,-0.001198,-4.119434,25.316555
600,-1.201102,1.659749,5.927674
610,0.502954,-0.295785,9.844728
620,0.04311,-0.203577,9.641151
630,0.447869,-0.517324,10.431508
640,1.081351,-0.692161,9.254355
650,-0.862207,0.164059,9.423204
660,0.29339,-0.273032,9.671089
670,-0.020358,-0.026345,9.418415
680,0.229922,-0.267045,9.644744
690,0.102986,-0.182021,9.493857
700,0.085023,-0.180824,9.620794
710,0.03832,-0.147294,9.528585
720,0.03832,-0.161664,9.586066
730,-0.027543,-0.117356,9.529783
740,0.027543,1.074166,10.192006
750,0.246687,-0.377216,9.896221
760,0.329315,-0.423918,10.250684
770,0.126936,-0.158071,9.753717
780,0.295785,-0.500559,10.024355
790,0.862207,-0.486189,9.815988
800,0.071851,-1.040636,10.688972
810,0.438289,-0.282612,9.586066
820,0.106578,-0.05748,9.256751
830,0.160466,-0.192799,9.441168
840,0.111368,-0.189207,9.490265
850,0.110171,-0.241897,9.637559
860,-0.027543,-0.155676,9.530981
870,0.00958,-0.182021,9.582474
880,-0.065863,-0.126936,9.510623
890,-0.376018,0.523312,7.562274
900,-0.214354,0.780776,8.258028
910,0.262255,-0.234712,9.869876
920,0.464634,-0.398771,9.952504
930,0.926873,-0.348475,9.79563
940,-0.528102,-0.077838,8.28557
950,-0.160466,0.0,9.736953
960,0.138911,-0.215552,9.770483
970,0.085023,-0.134121,9.510623
980,0.098196,-0.168849,9.503438
990,0.081431,-0.159269,9.445957
1000,0.067061,-0.156874,9.556129
1010,-0.001198,-0.149689,9.564511
1020,-0.021555,-0.125739,9.534574
1030,-1.132844,1.496887,-1.404679
1040,1.125659,0.773591,9.164542
1050,0.623903,-0.693358,10.071057
1060,-0.096998,0.155676,9.538166
1070,0.477806,-0.35087,10.0507
1080,0.675396,-0.144899,7.491621
1090,-0.308958,-0.36045,10.553654
1100,-0.039518,-0.071851,9.872271
1110,0.153281,-0.137714,9.394464
1120,0.150886,-0.198787,9.44476
1130,0.089813,-0.180824,9.497451
1140,0.046703,-0.170046,9.559721
1150,0.063468,-0.189207,9.582474
1160,0.022753,-0.182021,9.577683
1170,0.977168,1.894461,-3.760181
1180,1.082549,0.037123,10.546469
1190,0.609532,-0.64905,9.890234
1200,0.395178,-0.410746,10.508148
1210,1.227448,-0.576002,9.826766
1220,-1.702859,0.439486,8.431666
1230,0.481399,-0.267045,9.566906
1240,0.294587,-0.220342,9.644744
1250,0.136516,-0.126936,9.602831
1260,0.045505,-0.114961,9.4735
1270,0.00479,-0.102986,9.474698
1280,0.059875,-0.153281,9.551338
1290,-0.008383,-0.124541,9.540561
1300,0.045505,-0.177231,9.620794
1310,0.03353,-0.191602,20.522923
1320,-1.560355,2.153123,6.611452
1330,0.488584,-0.2886,9.990825
1340,0.205972,-0.59157,10.352472
1350,0.542472,-0.262255,9.562116
1360,-0.313748,1.821412,7.799381
1370,0.395178,-0.318538,9.539363
1380,0.216749,-0.122146,9.329799
1390,0.183219,-0.124541,9.407638
1400,0.214354,-0.203577,9.557326
1410,0.021555,-0.134121,9.442365
1420,-0.064666,-0.085023,9.547746
1430,-0.00479,-0.141306,9.589659
1440,-0.026345,-0.101788,9.532178
1450,0.256267,-0.404758,5.599556
1460,-1.396297,2.662064,6.985075
1470,0.178429,-0.313748,9.845925
1480,0.30776,-0.231119,10.341695
1490,1.059796,0.210762,9.920172
1500,-0.001198,-0.571212,9.231604
1510,-0.92328,0.050295,8.356223
1520,-0.050295,-0.031135,9.698632
1530,0.156874,-0.171244,9.648336
1540,0.131726,-0.152084,9.529783
1550,0.089813,-0.162861,9.510623
1560,0.058678,-0.144899,9.607621
1570,-0.007185,-0.104183,9.533376
1580,-0.015568,-0.111368,9.498648
1590,-1.494492,0.241897,-4.829557
1600,1.372346,0.061073,10.342893
1610,0.910107,-0.686173,10.66143
1620,0.320933,-0.434696,9.744138
1630,0.542472,-0.523312,10.11297
1640,0.489782,0.714913,7.850874
1650,-0.617915,-0.62031,9.956097
1660,0.536484,-0.420326,9.717793
1670,-0.037123,0.020358,9.356144
1680,0.120948,-0.180824,9.582474
1690,0.045505,-0.156874,9.580078
1700,0.069456,-0.182021,9.613608
