timestamp_ms,acc_x,acc_y,acc_z
710,0.075443,0.28381,7.413783
720,-2.535128,-3.68354,25.096212
730,0.113763,1.888473,7.714358
740,-0.082628,-0.055085,9.721385
750,-0.129331,-0.184417,9.587264
760,1.20709,-0.669408,11.223062
770,-0.941243,-1.256188,9.887838
780,1.049019,-0.608335,9.153765
790,-0.102986,0.083826,9.433982
800,0.183219,-0.100591,9.811198
810,0.153281,-0.058678,9.690249
820,0.214354,-0.106578,9.477093
830,0.107776,-0.111368,9.46392
840,0.087418,-0.166454,9.548944
850,0.011975,-0.158071,9.508228
860,-2.083667,-4.701424,33.318317
870,0.395178,-0.458646,10.976375
880,0.094603,-0.641865,10.562037
890,0.726888,-0.228724,10.541679
900,0.827479,0.311353,8.062834
910,-1.363964,-0.550855,9.226813
920,-0.001198,0.02395,9.519006
930,0.192799,-0.092208,9.673484
940,0.215552,-0.081431,9.587264
950,0.179626,-0.107776,9.517808
960,0.147294,-0.101788,9.480685
970,0.064666,-0.125739,9.497451
980,0.02395,-0.135319,9.548944
990,-3.34225,-3.131488,24.178921
1000,-0.61073,2.911146,1.907633
1010,0.896935,-0.475411,11.564352
1020,0.117356,-0.592767,10.865006
1030,1.935176,-0.650248,9.363329
1040,-1.417852,1.468147,6.817423
1050,0.039518,-1.668131,10.763218
1060,0.510139,-0.427511,9.78605
1070,0.105381,0.050295,9.11305
1080,0.138911,-0.110171,9.551338
1090,0.144899,-0.135319,9.564511
1100,0.152084,-0.196392,9.539363
1110,0.026345,-0.140109,9.469908
1120,0.046703,-0.186812,9.630374
1130,1.450184,1.475332,7.235354
1140,0.839454,-1.161584,12.152329
1150,0.280217,-0.397573,10.811119
1160,0.247885,0.332908,9.186098
1170,0.702938,-0.207169,9.044791
1180,0.668211,-0.435894,9.445957
1190,0.044308,0.00479,9.353749
1200,0.202379,-0.119751,9.710608
1210,0.196392,-0.130529,9.716595
1220,0.117356,-0.113763,9.64714
1230,0.105381,-0.149689,9.46871
1240,0.130529,-0.214354,9.503438
1250,0.03832,-0.183219,9.533376
1260,0.045505,0.05269,8.376581
1270,-2.494413,-3.624862,27.328371
1280,-0.330513,-0.128134,10.174044
1290,0.056283,-0.071851,9.969269
1300,1.537603,-0.092208,9.673484
1310,-1.757944,-0.33171,7.97781
1320,0.385598,-0.330513,9.944121
1330,0.141306,-0.122146,9.611214
1340,0.148491,-0.100591,9.556129
1350,0.213157,-0.166454,9.566906
1360,0.144899,-0.117356,9.40644
1370,0.173639,-0.186812,9.451945
1380,0.089813,-0.166454,9.517808
1390,-1.698069,-1.821412,4.078719
1400,1.144819,2.287244,5.307364
1410,0.953218,-0.852627,12.084071
1420,0.25507,-0.433499,10.715318
1430,0.589175,0.02874,9.885444
1440,-0.476609,-0.922083,9.999207
1450,0.863405,-0.614323,9.328602
1460,0.026345,-0.03832,9.338181
1470,0.199984,-0.154479,9.644744
1480,0.225132,-0.160466,9.654325
1490,0.215552,-0.135319,9.632769
1500,0.081431,-0.071851,9.456735
1510,0.099393,-0.132924,9.48787
1520,0.017963,-0.118553,9.493857
1530,3.584147,-0.065863,-18.341061
1540,1.945953,-1.882485,13.51749
1550,0.171244,-0.379611,10.826686
1560,0.067061,0.482596,9.45913
1570,2.001039,-0.091011,9.477093
1580,-2.138752,-1.074166,9.087902
1590,0.579595,-0.159269,9.363329
1600,0.239502,-0.146096,9.660312
1610,0.191602,-0.098196,9.674682
1620,0.150886,-0.096998,9.659114
1630,0.120948,-0.062271,9.48308
1640,0.135319,-0.104183,9.422008
1650,0.00958,-0.125739,9.604029
1660,-0.050295,-0.083826,9.517808
1670,0.257465,0.141306,6.678512
1680,-3.379373,-3.658392,25.704548
1690,-0.495769,3.527864,4.569697
1700,0.734074,0.183219,9.958491
1710,-0.431104,0.063468,8.435259
1720,-0.440684,-0.755629,9.116642
1730,0.756826,-0.555645,9.990825
1740,-0.193997,0.176034,9.274714
1750,0.129331,-0.037123,9.570498
1760,0.258662,-0.177231,9.637559
1770,0.190404,-0.152084,9.456735
1780,0.140109,-0.186812,9.395662
1790,0.050295,-0.207169,9.484278
1800,-0.046703,-0.186812,9.544153
1810,-3.907475,-3.791316,38.229305
1820,-2.114802,3.434458,2.239343
1830,1.580713,-1.013093,11.963123
1840,0.61073,-0.193997,10.679393
1850,-0.711321,-0.9137,9.833951
1860,0.802332,-0.552052,10.099798
1870,-0.053888,0.116158,9.16095
1880,0.417931,-0.258662,9.710608
1890,0.118553,-0.089813,9.504636
1900,0.210762,-0.178429,9.285491
1910,0.119751,-0.165256,9.40644
1920,0.106578,-0.210762,9.541759
1930,0.007185,-0.159269,9.520203
1940,-0.005988,-0.178429,9.602831
1950,0.220342,-0.071851,7.262897
1960,-1.266965,3.154241,5.016368
1970,0.772394,0.536484,10.350078
1980,0.275427,-0.786764,8.384964
1990,0.708926,-0.717308,10.557246
2000,-0.05748,0.001198,9.618399
2010,0.086221,0.010778,9.250763
2020,0.323328,-0.185614,9.64714
2030,0.158071,-0.092208,9.588461
2040,0.180824,-0.122146,9.553733
2050,0.148491,-0.128134,9.477093
2060,0.032333,-0.164059,9.526191
2070,-0.117356,-0.083826,9.481883
2080,-0.076641,-0.130529,9.545351
2090,3.97214,-1.621428,-15.361656
2100,2.718347,-0.159269,5.43909
2110,1.320853,-0.237107,10.97877
2120,1.513652,1.244213,8.023315
2130,-2.127975,-1.906436,9.685459
2140,0.60115,-0.481399,9.908196
2150,0.196392,-0.128134,9.339379
2160,0.2886,-0.081431,9.590857
2170,0.215552,-0.062271,9.604029
2180,0.168849,-0.108973,9.651929
2190,0.117356,-0.137714,9.546548
2200,0.05269,-0.158071,9.450747
2210,-0.015568,-0.195194,9.509425
2220,-1.935176,-2.709965,19.948118
2230,-0.801134,2.998564,3.278782
2240,1.395099,-1.004711,11.521242
2250,0.142504,-0.523312,10.639874
2260,0.476609,0.076641,10.538086
2270,-1.407074,-0.377216,10.710527
2280,0.518522,-0.243094,9.238789
2290,0.258662,0.046703,9.14179
2300,0.353265,-0.130529,9.620794
2310,0.289797,-0.120948,9.619596
2320,0.170046,-0.149689,9.528585
2330,0.065863,-0.152084,9.419612
2340,0.04311,-0.198787,9.530981
2350,-0.053888,-0.195194,9.571696
2360,0.082628,-0.162861,5.394782
2370,0.428709,0.979563,8.277188
2380,0.00958,-0.095801,9.906999
2390,-0.34129,0.25028,9.250763
2400,1.302891,0.392783,10.696157
2410,-0.409548,-1.680106,7.707173
2420,0.407153,-0.183219,9.808803
2430,0.099393,0.001198,9.536968
2440,0.263452,-0.101788,9.651929
2450,0.256267,-0.141306,9.64714
2460,0.190404,-0.149689,9.544153
2470,0.199984,-0.198787,9.41123
2480,-0.017963,-0.161664,9.532178
2490,0.237107,0.237107,3.675158
2500,-2.207011,-2.535128,18.415306
2510,1.055006,0.626298,9.780063
2520,0.129331,-0.356858,10.261461
2530,0.876577,-0.526904,11.411071
2540,-0.664618,1.318458,8.939411
2550,-0.655038,-1.110092,7.199429
