timestamp_ms,acc_x,acc_y,acc_z
1260,-0.253872,-0.095801,9.290281
1270,0.579595,-0.275427,10.243499
1280,0.973575,-0.584385,8.704699
1290,0.949625,-0.464634,10.001602
1300,-0.085023,0.046703,9.623189
1310,0.26944,-0.131726,9.679472
1320,0.155676,-0.110171,9.426797
1330,0.174836,-0.126936,9.510623
1340,0.093406,-0.102986,9.540561
1350,0.065863,-0.110171,9.582474
1360,-0.01437,0.03832,9.186098
1370,-0.501757,-3.737428,22.721552
1380,-0.008383,0.476609,8.754994
1390,0.390388,-0.050295,9.010064
1400,0.413141,-0.286205,10.915302
1410,0.135319,0.116158,9.655521
1420,0.769999,-0.678988,6.593489
1430,-0.92807,0.116158,11.917618
1440,0.692161,-0.253872,8.479567
1450,0.041913,0.01437,9.580078
1460,0.234712,-0.191602,9.364527
1470,0.159269,-0.132924,9.501043
1480,0.104183,-0.087418,9.610016
1490,0.076641,-0.105381,9.546548
1500,0.076641,-0.137714,9.553733
1510,0.817899,-1.951941,14.67189
1520,1.039438,1.4909,9.245974
1530,-0.233514,0.343685,8.768167
1540,0.514929,-0.492177,10.486593
1550,1.077759,-0.714913,9.610016
1560,-1.008303,0.88496,8.560998
1570,0.777184,-0.414338,10.159674
1580,0.244292,-0.106578,9.604029
1590,0.223934,-0.131726,9.374106
1600,0.116158,-0.099393,9.558523
1610,0.129331,-0.102986,9.513018
1620,0.113763,-0.116158,9.558523
1630,0.082628,-0.105381,9.533376
1640,0.074246,-0.089813,9.505833
1650,-0.156874,1.621428,8.169412
1660,0.595162,0.074246,10.438693
1670,-0.736469,0.158071,8.788525
1680,0.344883,-0.247885,10.655442
1690,0.465831,-0.092208,10.038725
1700,1.625021,-1.023871,8.002958
1710,0.528102,-0.470621,10.193204
1720,0.550855,-0.257465,9.605227
1730,0.098196,-0.029938,9.443563
1740,0.211959,-0.108973,9.638757
1750,0.129331,-0.076641,9.519006
1760,0.118553,-0.126936,9.508228
1770,0.099393,-0.123344,9.562116
1780,0.061073,-0.119751,9.568104
1790,-0.26944,1.328038,2.905159
1800,-0.451461,-1.602268,17.880018
1810,1.300496,-0.142504,11.737991
1820,-0.30776,0.099393,9.50703
1830,0.386796,-0.104183,9.927357
1840,0.785566,-0.514929,8.210127
1850,-0.914898,0.05269,9.929751
1860,-0.026345,0.016765,9.690249
1870,0.176034,-0.065863,9.566906
1880,0.164059,-0.110171,9.450747
1890,0.170046,-0.129331,9.519006
1900,0.104183,-0.096998,9.505833
1910,0.049098,-0.017963,9.352551
1920,-1.021476,-4.979246,26.522448
1930,-0.511337,0.438289,8.198153
1940,0.501757,-0.366438,11.206297
1950,-0.680186,0.065863,8.297545
1960,0.387993,-0.300575,10.164463
1970,1.263373,-0.456251,9.356144
1980,-1.939966,0.226329,7.688013
1990,-0.148491,0.153281,9.75252
2000,0.986748,-0.479004,9.818383
2010,0.082628,-0.013173,9.666299
2020,0.143701,-0.114961,9.394464
2030,0.156874,-0.123344,9.589659
2040,0.110171,-0.102986,9.556129
2050,0.102986,-0.113763,9.569301
2060,0.077838,-0.107776,9.575289
2070,0.005988,-2.543511,14.980847
2080,0.63947,0.984353,9.304651
2090,0.27423,-0.154479,10.296189
2100,-0.704136,0.124541,8.889115
2110,0.348475,-0.155676,10.605147
2120,0.366438,-0.217947,9.05557
2130,0.415536,-1.766327,7.765851
2140,-0.231119,0.687371,11.172767
2150,-0.144899,0.35566,8.769364
2160,0.549657,-0.209564,9.635164
2170,0.223934,-0.153281,9.560919
2180,0.138911,-0.125739,9.481883
2190,0.116158,-0.124541,9.540561
2200,0.063468,-0.106578,9.569301
2210,0.385598,-2.112407,15.452666
2220,0.235909,0.071851,10.358459
2230,-0.382006,-0.087418,8.960966
2240,0.513732,-0.328118,10.69975
2250,0.065863,0.00479,9.75252
2260,0.422721,-0.240699,9.442365
2270,-0.838257,-0.734074,9.760902
2280,0.547262,-0.262255,9.708212
2290,0.016765,0.003593,9.478291
2300,0.277822,-0.152084,9.659114
2310,0.092208,-0.098196,9.442365
2320,0.160466,-0.144899,9.551338
2330,0.082628,-0.128134,9.558523
2340,0.05269,-0.118553,9.55014
2350,0.068258,-0.129331,9.560919
2360,0.037123,-0.112566,9.462723
2370,0.380808,-2.161505,17.171093
2380,-0.125739,0.383203,10.217154
2390,-0.143701,0.143701,9.722582
2400,0.26944,-0.015568,10.146501
2410,0.599952,-0.239502,9.490265
2420,-0.786764,-0.204774,7.837702
2430,0.543669,-0.261057,9.703422
2440,-0.017963,-0.05269,9.291479
2450,0.262255,-0.155676,9.713002
2460,0.05269,-0.079036,9.493857
2470,0.146096,-0.153281,9.577683
2480,0.062271,-0.131726,9.529783
2490,0.035925,-0.123344,9.544153
2500,0.477806,-0.981958,10.275832
2510,1.166375,0.97118,10.008787
2520,-0.508942,0.292192,9.085507
2530,-0.124541,-0.162861,10.326127
2540,0.179626,-0.061073,9.971664
2550,0.710123,-0.226329,9.345366
