timestamp_ms,acc_x,acc_y,acc_z
900,0.167651,-0.094603,9.536968
910,0.122146,-0.119751,9.562116
920,0.083826,-0.130529,9.530981
930,0.053888,-0.119751,9.582474
940,1.219065,-0.984353,1.5388
950,0.748444,1.650169,7.150331
960,0.140109,0.492177,8.927436
970,0.132924,-0.186812,10.14171
980,0.285007,-0.262255,10.518927
990,-0.137714,1.761537,7.971823
1000,-1.767524,-0.589175,7.783814
1010,0.926873,0.086221,10.958412
1020,0.55804,-0.204774,9.259146
1030,0.450264,-0.253872,9.639954
1040,0.05748,-0.088616,9.756112
1050,0.122146,-0.117356,9.578881
1060,0.095801,-0.126936,9.520203
1070,0.070653,-0.141306,9.578881
1080,0.034728,-0.134121,9.566906
1090,-0.108973,0.071851,8.014934
1100,-0.670605,0.473016,7.656878
1110,0.888552,0.002395,11.205099
1120,-0.239502,0.138911,9.499846
1130,0.372426,0.034728,10.340497
1140,0.60115,0.183219,8.297545
1150,0.997526,-0.540077,10.200389
1160,0.28381,0.083826,9.679472
1170,0.410746,-0.049098,9.554931
1180,0.271835,-0.059875,9.471106
1190,0.210762,-0.086221,9.558523
1200,0.077838,-0.106578,9.539363
1210,0.050295,-0.130529,9.570498
1220,1.953138,0.887355,-8.765772
1230,0.528102,0.796344,8.432864
1240,-0.244292,0.411943,8.414902
1250,0.417931,-0.484991,10.541679
1260,-0.210762,0.013173,9.839938
1270,0.465831,0.128134,10.552457
1280,1.616638,-0.438289,8.071217
1290,-1.442999,0.55804,9.381292
1300,0.950823,0.068258,9.848321
1310,0.234712,-0.04311,9.601634
1320,0.268242,-0.074246,9.436378
1330,0.178429,-0.082628,9.48308
1340,0.197589,-0.132924,9.575289
1350,0.104183,-0.132924,9.490265
1360,0.008383,-0.153281,9.594449
1370,-0.080233,-0.020358,8.686736
1380,-3.368595,-2.171085,29.245584
1390,-0.525707,1.134042,7.145541
1400,0.758024,-0.197589,11.470946
1410,1.063389,-0.178429,9.995614
1420,-1.695674,1.108894,7.129973
1430,-0.262255,-0.183219,10.214759
1440,1.148412,-0.684976,9.527389
1450,-0.158071,0.186812,9.850716
1460,0.26465,-0.067061,9.479487
1470,0.25986,-0.101788,9.568104
1480,0.148491,-0.094603,9.48787
1490,0.119751,-0.113763,9.515413
1500,0.051493,-0.122146,9.574091
1510,-1.848955,-2.918331,27.607391
1520,-0.263452,0.747246,7.880812
1530,0.857417,-0.461041,11.450589
1540,-0.719703,0.124541,8.6077
1550,0.668211,-0.225132,11.294912
1560,-2.283651,-0.137714,7.526349
1570,0.461041,0.073048,10.371633
1580,0.898132,-0.34608,9.538166
1590,0.177231,-0.05269,9.576486
1600,0.217947,-0.05269,9.66151
1610,0.148491,-0.037123,9.529783
1620,0.146096,-0.076641,9.50224
1630,0.100591,-0.087418,9.523795
1640,0.039518,-0.124541,9.593251
1650,-0.039518,-0.098196,9.338181
1660,-2.568659,-1.989064,28.616892
1670,0.92328,-0.088616,11.298505
1680,-0.192799,0.053888,9.75252
1690,0.552052,0.094603,9.571696
1700,-1.506467,0.29339,7.94428
1710,0.040715,0.190404,9.889036
1720,-0.03832,0.063468,9.750125
1730,0.258662,-0.076641,9.592053
1740,0.202379,-0.069456,9.429193
1750,0.229922,-0.105381,9.565708
1760,0.123344,-0.064666,9.491463
1770,0.071851,-0.119751,9.592053
1780,1.421444,0.395178,-4.396059
1790,0.126936,-1.271755,14.27312
1800,-1.597478,0.180824,7.018605
1810,1.494492,-0.965193,11.864927
1820,1.153202,-0.05748,10.797946
1830,-1.134042,-0.55325,7.179071
1840,-0.965193,0.435894,9.363329
1850,1.348396,-0.534089,9.964479
1860,0.002395,0.100591,9.796828
1870,0.044308,-0.106578,9.508228
1880,0.256267,-0.092208,9.575289
1890,0.170046,-0.070653,9.46871
1900,0.116158,-0.093406,9.46871
1910,0.074246,-0.116158,9.574091
1920,0.011975,-0.117356,-9.11784
1930,1.013093,0.119751,8.950189
1940,-1.18314,0.368833,7.836504
1950,1.381926,-0.687371,11.648178
1960,-0.116158,0.062271,9.765693
1970,1.953138,-0.361648,9.699829
1980,0.797542,-0.251477,11.134446
1990,0.853824,-0.32213,9.163345
2000,-0.00479,-0.003593,9.437575
2010,0.251477,-0.039518,9.831555
2020,0.149689,-0.017963,9.504636
2030,0.182021,-0.095801,9.505833
2040,0.091011,-0.100591,9.479487
2050,0.044308,-0.125739,9.581276
2060,-0.005988,-0.143701,9.587264
2070,-0.013173,-0.172441,9.600436
2080,0.890947,1.931583,8.144264
2090,0.508942,0.519719,9.539363
2100,0.287402,-0.131726,10.092612
2110,0.002395,0.202379,9.885444
2120,0.866997,0.191602,9.291479
2130,0.872985,0.04311,10.043515
2140,0.091011,0.225132,9.654325
2150,0.310155,-0.02395,9.424402
2160,0.289797,-0.059875,9.515413
2170,0.226329,-0.085023,9.554931
2180,0.136516,-0.070653,9.524993
2190,0.0479,-0.141306,9.534574
2200,-0.008383,-0.146096,9.563313
2210,-0.210762,-0.073048,8.818462
2220,-2.324367,-1.917213,26.365574
2230,-1.011896,1.053809,7.280859
2240,-0.495769,0.25028,8.458012
2250,0.597557,-0.243094,11.038646
2260,0.540077,0.410746,9.497451
2270,-0.281415,-1.290916,7.466474
2280,0.141306,0.427511,9.935739
2290,0.208367,-0.083826,9.431587
2300,0.32692,-0.141306,9.666299
2310,0.153281,-0.098196,9.497451
2320,0.176034,-0.123344,9.545351
2330,0.135319,-0.149689,9.576486
2340,0.017963,-0.135319,9.577683
2350,-0.021555,-0.134121,9.610016
2360,0.25986,-1.8274,20.691772
2370,0.096998,1.911226,7.940688
2380,0.888552,-0.258662,11.109299
2390,0.492177,-0.041913,10.73328
2400,0.240699,0.708926,9.787248
2410,0.958008,-0.410746,8.938213
2420,-0.387993,-0.778381,8.619676
2430,0.701741,0.435894,9.774076
2440,0.452659,-0.065863,9.509425
2450,0.234712,-0.101788,9.443563
2460,0.144899,-0.100591,9.520203
2470,0.101788,-0.118553,9.588461
2480,0.061073,-0.141306,9.599238
2490,0.034728,-0.153281,9.540561
2500,0.002395,-0.153281,9.551338
2510,-0.182021,-0.022753,9.045989
2520,-1.52922,-2.615361,25.357271
2530,-0.349673,1.554368,7.726333
2540,0.171244,0.319735,10.97877
2550,0.542472,-0.096998,7.828122
