timestamp_ms,acc_x,acc_y,acc_z
0,0.183219,-0.243094,9.524993
10,0.095801,-0.146096,9.408834
20,-0.173639,-0.050295,9.641151
30,0.774789,-0.534089,9.808803
40,0.920885,-0.579595,9.851913
50,-1.075364,0.502954,9.829161
60,-0.286205,0.029938,9.66151
70,0.725691,-0.195194,7.498806
80,-0.736469,-4.615203,23.25564
90,-5.194798,0.361648,5.495373
100,3.397335,-2.098037,11.940371
110,-0.334105,-0.022753,8.919053
120,0.067061,0.075443,9.475895
130,1.367556,-0.069456,9.814791
140,-0.520917,-0.025148,7.685618
150,0.27902,-0.342488,10.083033
160,0.056283,-0.153281,9.910591
170,0.178429,-0.192799,9.455538
180,0.149689,-0.182021,9.350157
190,0.093406,-0.179626,9.529783
200,0.101788,-0.168849,9.547746
210,0.089813,-0.161664,9.559721
220,1.070574,1.276545,8.799302
230,1.21188,-1.035846,10.493778
240,0.099393,-0.306563,9.930949
250,0.085023,-0.247885,9.79563
260,0.176034,-0.443079,9.845925
270,0.146096,-0.470621,9.236393
280,-1.136437,1.504072,7.684421
290,0.378413,-1.193917,10.366842
300,0.471819,-0.468226,9.899814
310,0.008383,-0.083826,9.309442
320,0.286205,-0.275427,9.554931
330,0.089813,-0.177231,9.461525
340,0.096998,-0.166454,9.523795
350,-0.04311,0.402363,8.459209
360,-2.343527,-4.342171,23.92864
370,1.095721,-1.021476,10.842254
380,0.01437,-0.234712,9.533376
390,0.02395,-0.290995,9.684262
400,0.258662,-0.426313,10.130933
410,0.495769,-0.476609,11.221865
420,1.694476,-0.025148,7.94907
430,0.844244,-0.834664,10.374027
440,0.102986,-0.120948,9.724977
450,0.112566,-0.114961,9.295072
460,0.29818,-0.294587,9.511821
470,0.101788,-0.188009,9.557326
480,0.059875,-0.159269,9.569301
490,0.010778,-0.119751,9.557326
500,-0.05748,-3.665578,19.481091
510,-1.674119,1.711241,6.67492
520,-0.235909,0.095801,9.315429
530,0.051493,-0.402363,10.211166
540,0.311353,-0.3365,10.255474
550,1.573528,-0.136516,10.091415
560,-2.076482,0.838257,7.25212
570,0.003593,-0.662223,10.187216
580,0.661025,-0.429906,9.467513
590,0.241897,-0.246687,9.678274
600,0.106578,-0.186812,9.618399
610,0.116158,-0.176034,9.649534
620,0.128134,-0.179626,9.619596
630,0.046703,-0.147294,9.571696
640,0.290995,1.670526,8.81966
650,-0.158071,0.026345,9.281898
660,0.001198,-0.241897,9.788445
670,0.100591,-0.36045,9.918974
680,0.069456,-0.348475,10.145303
690,1.504072,-0.36524,7.614965
700,-1.363964,0.405956,9.626781
710,0.858615,-0.627495,9.857901
720,-0.029938,0.003593,9.517808
730,0.128134,-0.155676,9.559721
740,0.094603,-0.162861,9.563313
750,0.179626,-0.204774,9.653127
760,0.070653,-0.159269,9.556129
770,0.091011,-0.186812,9.590857
780,0.056283,-0.189207,9.541759
790,0.0,-2.136358,12.781022
800,1.414259,-0.822689,10.876982
810,0.397573,-0.440684,10.425521
820,0.116158,-0.238304,9.73815
830,0.037123,-0.300575,9.938134
840,0.619113,1.026266,9.104667
850,-1.082549,0.337698,7.084468
860,0.853824,-1.19751,10.827884
870,-0.008383,-0.116158,9.980047
880,0.099393,-0.067061,9.330997
890,0.328118,-0.267045,9.402847
900,0.141306,-0.241897,9.644744
910,0.034728,-0.193997,9.600436
920,0.017963,-0.162861,9.581276
930,0.017963,-0.160466,9.595646
940,-1.781895,0.180824,-3.051255
950,1.181942,-0.876577,10.865006
960,0.25507,-0.301772,9.940529
970,0.301772,-0.391586,10.205178
980,0.056283,-0.235909,10.015972
990,1.167572,-0.510139,10.572814
1000,-1.038241,-0.651445,9.448353
1010,1.166375,-0.833467,9.726174
1020,-0.191602,-0.050295,9.851913
1030,0.046703,-0.165256,9.7142
1040,0.258662,-0.25986,9.554931
1050,0.149689,-0.225132,9.496253
1060,0.016765,-0.144899,9.515413
1070,-0.135319,0.457449,8.388556
1080,-0.530497,-3.447631,26.048233
1090,0.462239,0.845442,8.745414
1100,0.122146,-0.191602,9.524993
1110,-0.055085,-0.343685,9.920172
1120,0.215552,-0.6251,10.715318
1130,0.846639,-0.764011,10.345287
1140,-0.108973,2.792593,6.508466
1150,-1.335223,0.208367,10.233919
1160,-0.031135,-0.073048,9.826766
1170,-0.01437,0.005988,9.22801
1180,0.386796,-0.31734,9.519006
1190,0.02395,-0.138911,9.508228
1200,0.126936,-0.202379,9.626781
1210,0.002395,-0.138911,9.604029
1220,0.015568,-0.130529,9.51661
1230,0.053888,-3.875142,26.070986
1240,-1.294508,2.575844,5.800737
1250,0.499362,-0.178429,10.115365
1260,0.462239,-0.573607,10.607542
1270,0.809517,-0.421523,9.754915
1280,-1.138832,2.499203,7.589817
1290,-0.287402,-0.977168,9.970467
1300,1.059796,-0.651445,9.478291
1310,0.180824,-0.196392,9.814791
1320,0.111368,-0.144899,9.576486
1330,0.062271,-0.125739,9.528585
1340,0.110171,-0.202379,9.581276
1350,-0.525707,1.728007,3.714675
1360,1.595083,-1.174757,10.906919
1370,0.251477,-0.446671,10.205178
1380,-0.046703,-0.203577,9.511821
1390,-0.015568,-0.295785,9.83874
1400,0.234712,-0.488584,10.584789
1410,1.411864,2.104025,7.192244
1420,-1.695674,0.026345,8.822055
1430,1.022673,-1.046624,9.945319
1440,-0.061073,-0.069456,9.85311
1450,0.168849,-0.126936,9.544153
1460,0.314945,-0.215552,9.466315
1470,0.132924,-0.185614,9.580078
1480,0.044308,-0.154479,9.557326
1490,0.011975,-0.153281,9.627979
1500,0.001198,-0.153281,9.562116
1510,-3.290757,-0.142504,6.245014
1520,0.953218,-0.673001,10.067465
1530,0.178429,-0.516127,10.181229
1540,0.320933,-0.565225,10.65664
1550,1.074166,-1.148412,10.165661
1560,-0.543669,2.778223,6.085745
1570,1.186732,-1.093326,9.740545
1580,-0.123344,0.088616,9.346564
1590,0.159269,-0.123344,9.701027
1600,0.162861,-0.167651,9.625584
1610,0.100591,-0.137714,9.546548
1620,0.02874,-0.137714,9.530981
1630,0.073048,-0.185614,9.625584
1640,-0.022753,-0.134121,9.503438
1650,-1.78429,-0.026345,6.555169
1660,-0.488584,2.262096,6.749166
1670,0.191602,-0.408351,10.110576
1680,0.404758,-0.535287,10.721306
1690,1.020278,-0.461041,10.278227
1700,-0.711321,1.84656,7.472461
1710,-1.223855,-0.092208,9.293874
1720,1.225053,-0.888552,9.675879
1730,0.153281,-0.156874,9.696237
1740,0.193997,-0.190404,9.548944
1750,0.108973,-0.148491,9.510623
1760,0.143701,-0.183219,9.5214
1770,0.037123,-0.125739,9.499846
1780,-2.254911,0.105381,7.214997
1790,-0.251477,2.075284,6.640192
1800,0.210762,-0.476609,10.653048
1810,0.229922,-0.443079,10.153686
1820,0.359253,-0.501757,10.536889
1830,-1.24541,2.43334,6.007907
1840,-1.272953,-1.213077,10.69975
1850,1.252595,-0.684976,9.044791
1860,-0.247885,0.051493,9.514215
1870,0.222737,-0.246687,9.938134
1880,0.128134,-0.124541,9.532178
1890,0.188009,-0.156874,9.565708
1900,0.070653,-0.108973,9.529783
1910,0.111368,-0.149689,9.605227
1920,0.00958,1.468147,-8.331076
1930,0.805924,-1.300496,10.882969
1940,0.347278,-0.538879,10.587184
1950,-0.00479,-0.007185,9.768087
1960,0.890947,-0.196392,10.614727
1970,1.227448,-0.296982,8.893906
1980,-1.609453,-0.701741,10.304572
1990,-0.046703,-0.025148,9.685459
2000,0.174836,-0.150886,9.710608
2010,0.137714,-0.091011,9.50224
2020,0.161664,-0.122146,9.541759
2030,0.156874,-0.135319,9.533376
2040,0.077838,-0.148491,9.617202
2050,-0.511337,1.615441,1.675316
2060,0.404758,-2.264491,16.348404
2070,1.056204,-0.797542,10.581197
2080,0.34608,-0.549657,10.435101
2090,1.013093,-0.968785,11.061399
2100,-0.104183,1.720822,6.789881
2110,-1.711241,-0.30776,9.830359
2120,1.331631,-0.740061,9.588461
2130,-0.118553,0.077838,9.496253
2140,0.173639,-0.113763,9.586066
2150,0.182021,-0.125739,9.53577
2160,0.199984,-0.150886,9.541759
2170,0.092208,-0.125739,9.544153
2180,0.080233,-0.143701,9.594449
2190,-0.193997,1.160387,2.935097
2200,0.070653,-3.003355,18.488354
2210,0.427511,0.477806,8.417296
2220,0.207169,-0.332908,10.04112
2230,-0.202379,-0.056283,9.492661
2240,-0.587977,1.729204,7.411388
2250,-0.881367,-0.647853,9.857901
2260,0.9616,-0.627495,9.617202
2270,-0.096998,0.074246,9.412427
2280,0.246687,-0.154479,9.766891
2290,0.168849,-0.119751,9.529783
2300,0.197589,-0.190404,9.552536
2310,0.034728,-0.118553,9.48787
2320,0.056283,-0.168849,9.618399
2330,-0.029938,-0.116158,9.529783
2340,-0.320933,0.396376,8.0305
2350,-0.439486,2.180665,5.816305
2360,0.741259,-0.631088,10.541679
2370,-0.318538,-0.210762,9.671089
2380,0.643063,-0.692161,10.912907
2390,0.537682,0.97118,6.793473
2400,0.614323,-0.415536,9.697434
2410,0.021555,0.037123,9.287886
2420,0.209564,-0.128134,9.485476
2430,0.235909,-0.202379,9.581276
2440,0.104183,-0.149689,9.527389
2450,-0.001198,-0.113763,9.462723
2460,0.037123,-0.162861,9.568104
2470,-0.081431,-0.083826,9.496253
2480,-0.020358,-0.131726,9.581276
2490,-0.411943,-4.961283,31.298117
2500,0.332908,-0.635878,10.717712
2510,0.202379,-0.390388,10.224339
2520,1.157992,-0.589175,11.236235
2530,-1.037043,2.143543,7.727531
2540,-1.181942,-0.991538,9.135802
2550,-0.040715,-0.01916,9.916579
