timestamp_ms,acc_x,acc_y,acc_z
670,0.285007,-0.034728,9.44476
680,0.268242,-0.159269,9.461525
690,0.156874,-0.122146,9.388477
700,0.179626,-0.208367,9.581276
710,-0.002395,-0.113763,9.4735
720,-0.029938,-0.141306,9.607621
730,-1.702859,2.502795,7.353908
740,-0.476609,0.164059,9.338181
750,0.223934,-0.411943,10.36804
760,1.075364,-0.138911,10.34409
770,-0.560435,0.467029,8.782537
780,1.051414,-0.744851,10.053095
790,-0.154479,0.065863,9.645942
800,0.209564,-0.120948,9.759705
810,0.143701,-0.008383,9.48308
820,0.226329,-0.152084,9.559721
830,0.149689,-0.167651,9.533376
840,0.050295,-0.159269,9.528585
850,0.147294,1.334026,0.837059
860,0.211959,-2.301614,14.269527
870,1.395099,-0.816702,11.238629
880,-0.079036,-0.113763,9.903406
890,0.449066,0.0,10.585987
900,1.130449,-1.052611,7.228169
910,-0.476609,0.531694,11.316468
920,0.234712,0.235909,8.529862
930,0.146096,-0.110171,9.69504
940,0.098196,-0.092208,9.697434
950,0.171244,-0.141306,9.562116
960,0.147294,-0.158071,9.437575
970,0.100591,-0.166454,9.475895
980,0.088616,-0.184417,9.408834
990,-0.408351,-2.004632,19.952909
1000,-1.223855,1.531615,8.948991
1010,-0.111368,0.056283,9.796828
1020,0.546064,-0.314945,10.58958
1030,1.344804,-0.061073,9.105865
1040,0.632285,-0.404758,10.39678
1050,0.134121,-0.118553,9.681867
1060,0.201182,-0.154479,9.520203
1070,0.251477,-0.164059,9.489068
1080,0.235909,-0.164059,9.45913
1090,0.155676,-0.177231,9.534574
1100,0.01916,-0.118553,9.588461
1110,-0.892145,-1.361569,16.366367
1120,-1.009501,2.268084,8.436457
1130,-0.296982,0.235909,9.592053
1140,-0.010778,-0.281415,10.201586
1150,-0.00479,-0.085023,10.189611
1160,0.771196,-0.493374,9.1849
1170,-0.379611,1.356779,6.661747
1180,0.017963,-0.496967,10.31535
1190,0.116158,-0.037123,9.382489
1200,0.202379,-0.147294,9.496253
1210,0.208367,-0.197589,9.552536
1220,0.102986,-0.168849,9.51661
1230,0.155676,-0.215552,9.529783
1240,-0.003593,-0.141306,9.64714
1250,0.00479,0.707728,6.633007
1260,-1.696871,1.996249,8.691526
1270,-0.464634,0.215552,9.193283
1280,0.088616,-0.113763,9.905801
1290,0.277822,0.068258,9.340576
1300,-2.501598,-2.007026,7.782616
1310,0.240699,-0.050295,9.766891
1320,0.449066,-0.316143,9.665102
1330,0.076641,-0.065863,9.450747
1340,0.244292,-0.186812,9.592053
1350,0.094603,-0.122146,9.43518
1360,0.156874,-0.189207,9.604029
1370,0.007185,-0.104183,9.48787
1380,0.075443,-0.160466,9.671089
1390,-0.141306,0.449066,5.209167
1400,1.222658,-0.349673,11.126063
1410,0.150886,-0.342488,10.229129
1420,-0.138911,-0.035925,9.911789
1430,0.380808,0.24549,10.57521
1440,1.129252,-0.808319,7.374266
1450,0.056283,0.119751,9.072334
1460,0.117356,-0.050295,9.336984
1470,0.432301,-0.31255,9.708212
1480,0.03832,-0.067061,9.490265
1490,0.144899,-0.156874,9.447155
1500,-0.003593,-0.120948,9.471106
1510,0.037123,-0.162861,9.619596
1520,-0.074246,-0.076641,9.571696
1530,0.0,-3.06323,23.207741
1540,-1.033451,2.585424,8.426877
1550,0.050295,-0.221539,10.078242
1560,0.688568,-0.080233,10.345287
1570,1.457369,-0.779579,7.940688
1580,-0.96639,0.204774,9.843531
1590,0.578397,-0.299377,9.81958
1600,-0.0479,0.092208,9.316627
1610,0.188009,-0.142504,9.593251
1620,0.178429,-0.185614,9.55014
1630,0.120948,-0.154479,9.407638
1640,0.046703,-0.158071,9.42081
1650,-0.013173,-0.146096,9.547746
1660,-0.677791,-3.079995,23.725065
1670,-1.117277,1.78429,8.353828
1680,-0.126936,0.148491,9.541759
1690,0.112566,-0.168849,10.560839
1700,1.246608,0.30297,9.402847
1710,0.273032,-0.234712,9.643546
1720,0.265847,-0.216749,9.64714
1730,0.166454,-0.094603,9.599238
1740,0.164059,-0.092208,9.578881
1750,0.198787,-0.142504,9.50224
1760,0.159269,-0.180824,9.50224
1770,0.015568,-0.140109,9.629176
1780,0.032333,-0.164059,9.592053
1790,-0.03353,-0.128134,9.534574
1800,-0.02395,-0.160466,9.639954
1810,-0.61073,-0.93765,10.266252
1820,-0.777184,0.609532,8.926238
1830,0.065863,0.080233,9.557326
1840,0.893342,-0.500559,10.402768
1850,-0.827479,0.473016,7.749086
1860,0.444276,-0.396376,9.929751
1870,0.183219,-0.152084,9.600436
1880,0.128134,-0.081431,9.426797
1890,0.159269,-0.138911,9.548944
1900,0.083826,-0.112566,9.491463
1910,0.111368,-0.190404,9.533376
1920,-0.00958,-0.150886,9.590857
1930,0.990341,0.878972,-5.677394
1940,-0.426313,1.85135,8.475974
1950,-0.261057,0.149689,9.72857
1960,-0.017963,-0.153281,9.596844
1970,-0.144899,-0.02395,9.924961
1980,0.411943,-0.021555,10.6758
1990,1.765129,-0.89933,7.673643
2000,-1.237028,0.492177,10.899734
2010,0.414338,-0.070653,9.400452
2020,0.338895,-0.27902,9.605227
2030,0.214354,-0.231119,9.569301
2040,0.149689,-0.199984,9.552536
2050,0.039518,-0.159269,9.524993
2060,-0.00958,-0.162861,9.510623
2070,-0.083826,-0.131726,9.581276
2080,-0.087418,-0.664618,9.093889
2090,-1.702859,2.12079,8.311915
2100,-0.184417,0.213157,9.293874
2110,0.062271,-0.189207,10.126143
2120,0.222737,0.170046,9.145383
2130,-1.062191,-0.419128,7.771839
2140,0.459844,-0.314945,9.301059
2150,0.220342,-0.186812,9.72857
2160,0.126936,-0.095801,9.751323
2170,0.104183,-0.061073,9.571696
2180,0.076641,-0.137714,9.467513
2190,0.108973,-0.213157,9.527389
2200,-0.05748,-0.130529,9.509425
2210,-0.202379,0.037123,8.948991
2220,-0.638273,-1.912423,20.746857
2230,0.020358,-0.150886,9.990825
2240,-0.080233,-0.182021,9.928554
2250,0.193997,-0.270637,10.595567
2260,0.963995,0.144899,8.614885
2270,-0.093406,-0.898132,9.056767
2280,0.190404,-0.132924,9.74294
2290,0.074246,-0.074246,9.800421
2300,0.124541,-0.101788,9.698632
2310,0.165256,-0.147294,9.545351
2320,0.147294,-0.156874,9.466315
2330,0.010778,-0.165256,9.557326
2340,-0.03353,-0.134121,9.540561
2350,-0.552052,-2.212998,21.11569
2360,-0.699346,0.8658,9.085507
2370,0.007185,-0.155676,9.880653
2380,0.143701,-0.184417,10.311757
2390,0.422721,0.409548,10.212363
2400,1.013093,-0.403561,8.794512
2410,-0.153281,-0.086221,8.987311
2420,0.195194,0.120948,8.8963
2430,0.378413,-0.320933,9.653127
2440,0.128134,-0.128134,9.575289
2450,0.120948,-0.156874,9.471106
2460,0.040715,-0.155676,9.544153
2470,0.01916,-0.166454,9.558523
2480,-0.0479,-0.124541,9.558523
2490,-0.116158,0.208367,8.186177
2500,-1.699266,-2.535128,22.355114
2510,0.463436,0.246687,10.035132
2520,0.192799,-0.273032,10.207574
2530,-0.120948,-0.125739,10.053095
2540,1.064586,-1.686094,6.836584
2550,0.407153,0.082628,11.443404
