timestamp_ms,acc_x,acc_y,acc_z
1570,-0.332908,0.086221,7.203022
1580,-0.734074,0.150886,7.538324
1590,1.029858,-0.58199,11.529625
1600,0.110171,-0.082628,9.517808
1610,0.216749,-0.125739,9.831555
1620,0.61073,-0.185614,10.571617
1630,-2.930306,0.068258,7.653285
1640,-0.00479,0.520917,8.669971
1650,1.185535,-0.549657,10.3872
1660,0.316143,-0.171244,9.689052
1670,0.119751,-0.201182,9.08431
1680,-0.025148,-0.153281,9.624387
1690,0.056283,-0.227527,9.648336
1700,-0.020358,-0.167651,9.553733
1710,-0.056283,-0.137714,9.527389
1720,0.016765,-0.119751,9.559721
1730,0.117356,0.815504,-0.944835
1740,2.387835,1.777105,4.615203
1750,-0.340093,0.001198,10.097403
1760,0.441881,-0.134121,10.157278
1770,0.911305,-0.419128,10.884167
1780,0.068258,-0.117356,10.013577
1790,0.843047,0.592767,9.085507
1800,-1.670526,-0.310155,6.43901
1810,0.63468,-0.216749,11.390714
1820,0.746049,-0.473016,9.053174
1830,0.111368,-0.296982,9.637559
1840,0.00958,-0.220342,9.621991
1850,0.016765,-0.226329,9.539363
1860,0.013173,-0.199984,9.545351
1870,-0.04311,-0.106578,9.430389
1880,0.04311,-0.088616,9.583671
1890,0.474214,-0.120948,-3.041675
1900,1.648971,-0.851429,12.972624
1910,-1.137634,0.340093,7.313192
1920,1.281335,-0.58678,11.433824
1930,0.160466,0.022753,10.128538
1940,0.765209,-0.313748,8.120314
1950,-0.540077,0.543669,8.828042
1960,0.722098,-0.535287,10.06507
1970,-0.198787,-0.069456,9.540561
1980,0.256267,-0.286205,9.7621
1990,0.061073,-0.217947,9.580078
2000,0.040715,-0.170046,9.553733
2010,0.027543,-0.147294,9.594449
2020,-0.026345,-0.098196,9.515413
2030,-0.003593,-0.073048,9.519006
2040,0.05269,-0.063468,20.601959
2050,1.81303,1.749562,6.193521
2060,0.761616,-0.160466,10.347682
2070,-0.277822,0.076641,9.16095
2080,0.034728,-0.137714,9.667497
2090,0.316143,-0.158071,10.328522
2100,1.665736,-0.117356,8.144264
2110,-1.830992,0.680186,8.764574
2120,0.960403,-0.425116,10.087823
2130,0.203577,-0.113763,9.727372
2140,0.106578,-0.153281,9.35854
2150,-0.00479,-0.148491,9.553733
2160,0.021555,-0.161664,9.636361
2170,-0.044308,-0.135319,9.540561
2180,-0.061073,-0.092208,9.5214
2190,0.01437,-0.079036,9.50703
2200,0.225132,-0.102986,9.183702
2210,-4.320615,-2.971022,31.78191
2220,0.120948,1.165177,6.898854
2230,0.667013,-0.467029,11.164384
2240,-0.35087,0.153281,8.690329
2250,0.395178,-0.116158,10.65185
2260,1.403481,-0.067061,9.788445
2270,-2.550696,0.370031,6.558761
2280,0.149689,-0.137714,10.469829
2290,1.265768,-0.696951,9.393267
2300,-0.154479,-0.300575,9.474698
2310,0.035925,-0.192799,9.407638
2320,0.001198,-0.165256,9.596844
2330,-0.055085,-0.117356,9.604029
2340,-0.03832,-0.059875,9.479487
2350,-0.001198,-0.032333,9.524993
2360,0.552052,0.614323,2.962639
2370,2.623744,0.9616,7.703581
2380,-0.201182,0.348475,8.89151
2390,-0.335303,0.007185,9.412427
2400,0.561632,-0.338895,10.546469
2410,1.185535,-0.003593,9.891431
2420,-2.666854,-0.003593,7.327562
2430,0.441881,0.058678,10.066268
2440,1.026266,-0.494572,9.53577
2450,-0.205972,0.114961,9.924961
2460,0.106578,-0.193997,9.35854
2470,0.064666,-0.176034,9.627979
2480,-0.037123,-0.122146,9.546548
2490,-0.0479,-0.092208,9.498648
2500,-0.062271,-0.053888,9.48308
2510,1.319656,-1.074166,12.884008
2520,-0.467029,0.342488,8.073611
2530,0.475411,-0.324525,10.33451
2540,0.541274,-0.244292,10.241104
2550,0.082628,-0.05269,9.923764
